sentence_id,sentence_text,image_file,title,author,type,school,timeframe_start,timeframe_end
6419,"The most significant act of his career was the taking of Breda, depicted in the famous painting by Velázquez.This portrait of Spinola can be compared with his other portrait by Rubens, presently in Braunschweig",35579-24spinol.jpg,Portrait of Ambrogio Spinola,Peter Paul RUBENS,portrait,Flemish,1601,1650
6420,This is a copy of a portrait painted in the winter of 1524/25 by Titian.,35580-25titia1.jpg,"Alfonso d'Este, Duke of Ferrara",Peter Paul RUBENS,portrait,Flemish,1601,1650
6421,"The original is unfortunately lost but its appearance is recorded in a high-quality, full-size copy, probably by Rubens",35580-25titia1.jpg,"Alfonso d'Este, Duke of Ferrara",Peter Paul RUBENS,portrait,Flemish,1601,1650
6422,Rubens painted this picture at the end of his life when he was living in his country residence at Het Steen.,35614-16landsc.jpg,Landscape with a Rainbow,Peter Paul RUBENS,landscape,Flemish,1601,1650
6423,"The contrast between the two halves of the composition, a sunlit prosperity on the left and a gloomy wood on the right, suggest an analogy with the Last Judgment, the rainbow representing the Arc of the Covenant.The late landscapes by Rubens, such as this work, with their atmospheric appearance, often in subdued golden light of an early summer evening, make an elegiac impression.",35614-16landsc.jpg,Landscape with a Rainbow,Peter Paul RUBENS,landscape,Flemish,1601,1650
6424,This makes Rubens come close to the spirit of Titian who exercised such a profound influence on his other late work,35614-16landsc.jpg,Landscape with a Rainbow,Peter Paul RUBENS,landscape,Flemish,1601,1650
6425,"The Battle for the Flag is a study after Leonardo da Vinci's Battle of Anghiari, the mural which was never realised in the Palazzo Vecchio in Florence",35616-00battle.jpg,Battle for the Flag,Peter Paul RUBENS,other,Flemish,1601,1650
6426,This is a sketch for a large altar painting,35648-11sketch.jpg,Virgin and Child Enthroned with Saints,Peter Paul RUBENS,religious,Flemish,1601,1650
6427,The iconostasis is the elaborately painted wall of icons that separates the Holy Apse from the main nave of an Orthodox church.,35665-deesis2.jpg,Deesis Range: The Archangel Michael,Andrey RUBLYOV,religious,Russian,1401,1450
6428,It has a varying number of tiers.,35665-deesis2.jpg,Deesis Range: The Archangel Michael,Andrey RUBLYOV,religious,Russian,1401,1450
6429,"In Byzantine art, the Deesis is a traditional iconic representation of Christ in Majesty enthroned, carrying a book, and flanked by the Virgin Mary and St John the Baptist, and sometimes other saints and angels.",35665-deesis2.jpg,Deesis Range: The Archangel Michael,Andrey RUBLYOV,religious,Russian,1401,1450
6430,The Deesis was often placed above the Holy Door of the iconostasisThe picture shows the left icon from the Deesis Range in Zvenigorod,35665-deesis2.jpg,Deesis Range: The Archangel Michael,Andrey RUBLYOV,religious,Russian,1401,1450
6431,"During the years from about 1650 to about 1655, the heroic quality of Ruisdael's landscapes increases.",35682-benthei.jpg,Bentheim Castle,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6432,The forms become larger and more massive.,35682-benthei.jpg,Bentheim Castle,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6433,Giant oaks and beeches as well as shrubs acquire an unprecedented abundance and fullness.,35682-benthei.jpg,Bentheim Castle,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6434,"Colours become more vivid, space increases in both height and depth, and there is an emphasis on the tectonic structure of the compositions.",35682-benthei.jpg,Bentheim Castle,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6435,He strove to achieve heroic effects without sacrificing the individuality of a single tree or bush.,35682-benthei.jpg,Bentheim Castle,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6436,"An outstanding example of this tendency is his mighty view of Bentheim Castle.Ruisdael visited Bentheim, a small town in Wesphalia near the Dutch-German border, when he travelled to the region with his friend Berchem in the early fifties.",35682-benthei.jpg,Bentheim Castle,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6437,"Bentheim's castle is, in fact, on an unimposing low hill, but in his painting Ruisdael enlarged it into a wooded mountain providing the castle with a commanding position.",35682-benthei.jpg,Bentheim Castle,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6438,His invention is a superb expression of his aggrandizement of solid forms during this phase.,35682-benthei.jpg,Bentheim Castle,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6439,"The dense mass of the mountain, obliquely stretching away into depth, and the coulisses on either side of the front edge of the painting are reminiscent of compositional schemes used by the generation of his teachers, but the spatial clarity is new, as are the strong colours, the energy of the brushwork, and the way he unifies the close view of a nearly overwhelming wealth of detail with the most distant parts of the landscape into a consistent whole.",35682-benthei.jpg,Bentheim Castle,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6440,The impact of the broad prospect is as intense as the vegetation seen close up.,35682-benthei.jpg,Bentheim Castle,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6441,"Ruisdael continued to include Bentheim Castle in his landscapes, seen in various settings and from different viewpoints, until his very last years",35682-benthei.jpg,Bentheim Castle,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6442,"Besides the Bentheim Castle, another motif Ruisdael discovered on his trip to the Dutch-German border region was the water mill.",35698-water_m.jpg,Two Watermills and an Open Sluice,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6443,The half-timbered overshot and undershot mills he favoured were found in the eastern provinces of the Netherlands and in the area near Bentheim.,35698-water_m.jpg,Two Watermills and an Open Sluice,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6444,"Of course, earlier artists included watermills in their pictures but he was the first to make them the principal theme of a painting.",35698-water_m.jpg,Two Watermills and an Open Sluice,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6445,"The subject became one of the specialities of his pupil Meindert Hobbema, and today, when we think of them, his paintings not Ruisdael's come to mind.",35698-water_m.jpg,Two Watermills and an Open Sluice,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6446,"But in judging their respective accomplishments it is helpful to recall that Ruisdael painted powerful ones, such as Two Water Mills and an Open Sluice, which impresses by the cohesion of its forms and clear daylight effect, before Hobbema held a brush in his hand",35698-water_m.jpg,Two Watermills and an Open Sluice,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6447,The animals were painted by Adriaen van de Velde.,35706-hunt.jpg,The Hunt,Jacob Isaackszon van RUISDAEL,genre,Dutch,1651,1700
6448,"Ruins sometimes play a prominent role, and gloomy skies set a melancholy mood.",35708-jewish_c.jpg,The Jewish Cemetery,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6449,Ruisdael's rare ability to create a compelling and tragic mood in nature is best seen in his famous Jewish Cemetery at Dresden.,35708-jewish_c.jpg,The Jewish Cemetery,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6450,"A larger, more elaborate autograph version is at the Detroit Institute of Arts.",35708-jewish_c.jpg,The Jewish Cemetery,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6451,These works are moralizing landscapes that were painted with a deliberate allegorical programme.,35708-jewish_c.jpg,The Jewish Cemetery,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6452,"The combination of their conspicuous tombs, ruins, large dead beech trees, broken trunks, and rushing streams alludes to the familiar themes of transience and the vanity of life and the ultimate futility of human endeavour, while the burst of light that breaks through the ravening clouds in each painting, their rainbows and the luxuriant growth that contrasts with the dead trees offer a promise of hope and renewed life.The masterliness of the Dresden painting lies in the artist's clear and concentrated presentation of these ideas.",35708-jewish_c.jpg,The Jewish Cemetery,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6453,"The eye focuses on the three tombs in the middle distance, where the light is centralized.",35708-jewish_c.jpg,The Jewish Cemetery,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6454,"They present a truthful picture of the actual, identifiable sarcophagi as they can still be seen in the Portuguese-Jewish Cemetery at Ouderkerk on the Amstel River near Amsterdam.",35708-jewish_c.jpg,The Jewish Cemetery,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6455,"Ruisdael made carefully worked-up drawings of the tombs, one of which he used as a preparatory drawing for the paintings.",35708-jewish_c.jpg,The Jewish Cemetery,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6456,But the landscape settings of the Dresden and Detroit paintings bear no resemblance whatsoever to the site at Ouderkerk.,35708-jewish_c.jpg,The Jewish Cemetery,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6457,They are Ruisdael's inventions.,35708-jewish_c.jpg,The Jewish Cemetery,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6458,The cemetery never had monumental ruins.,35708-jewish_c.jpg,The Jewish Cemetery,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6459,"Those seen in the Dresden version were transplants from the shattered remains of Egmond Castle near Alkmaar, a site about forty kilometres from Ouderkerk; they also are based on a preparatory drawing.",35708-jewish_c.jpg,The Jewish Cemetery,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6460,The ruins seen in the Detroit painting are probably derived from the ruins of Egmond's old Abbey Church.,35708-jewish_c.jpg,The Jewish Cemetery,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6461,A rushing stream does not bisect the actual burial ground.,35708-jewish_c.jpg,The Jewish Cemetery,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6462,(Would anyone in his right mind place tombs near a vigorous stream which would wreak havoc with the tombstones and coffins beneath them when it flooded?),35708-jewish_c.jpg,The Jewish Cemetery,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6463,The stream was included as a traditional allusion to the passage of time.,35708-jewish_c.jpg,The Jewish Cemetery,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6464,Most remarkable is the barren beech tree in the Dresden picture that gestures toward the three tombs and heavenwards.,35708-jewish_c.jpg,The Jewish Cemetery,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6465,If ever a tree was capable of seducing a viewer to accept the pathetic fallacy of endowing natural forms with human feelings and emotions it is this dead beech.The iconographical programme of Ruisdael's two versions of the Jewish Cemetery leaves no doubt that they were intended as moralizing landscapes.,35708-jewish_c.jpg,The Jewish Cemetery,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6466,He made no others that can be given a similar unmistakable reading.,35708-jewish_c.jpg,The Jewish Cemetery,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
6467,"None of his other existing paintings include tombs; those done by his contemporaries are rare, and some of them are based on his depictions of the sarcophagi at Ouderkerk.",35708-jewish_c.jpg,The Jewish Cemetery,Jacob Isaackszon van RUISDAEL,landscape,Dutch,1651,1700
